condition,drive,frame_offset,phase,phase_frame_index,raw_frame_index,frame_name,layer,instantaneous_prediction_error_rms,dynamic_error_rms,representation_normalized_l2
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,114,disturbance,74,114,0000000114.png,3,0.41322541022946807,0.35503408932962943,0.8584874615946484
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,114,disturbance,74,114,0000000114.png,4,0.8034435297987729,0.7152453349640105,0.9333202065689095
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,114,disturbance,74,114,0000000114.png,5,0.426430446490716,0.38200900506930185,1.1812709652770228
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,115,disturbance,75,115,0000000115.png,1,0.3857030757253853,0.2485082759529409,0.48651011383262766
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,115,disturbance,75,115,0000000115.png,2,0.2509256322266045,0.2296085477184281,0.8351436405330387
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,115,disturbance,75,115,0000000115.png,3,0.40256692439931857,0.3554674476985312,0.8612241847879452
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,115,disturbance,75,115,0000000115.png,4,0.8080212769417349,0.7136093140938692,0.9332688340607822
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,115,disturbance,75,115,0000000115.png,5,0.4272168339364257,0.38282414730406106,1.1853891489270147
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,116,disturbance,76,116,0000000116.png,1,0.4580962784784933,0.22047520602354123,0.4769202140126038
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,116,disturbance,76,116,0000000116.png,2,0.2544194045435411,0.23055178406597723,0.8308123791457294
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,116,disturbance,76,116,0000000116.png,3,0.382377023850618,0.3520079669115451,0.8616608688498316
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,116,disturbance,76,116,0000000116.png,4,0.7992554986643695,0.7132054761986218,0.9325513316391412
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,116,disturbance,76,116,0000000116.png,5,0.42435916319222156,0.38357758604528214,1.1846813443463946
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,117,disturbance,77,117,0000000117.png,1,0.47063202150632394,0.2185993898485791,0.4717041956037711
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,117,disturbance,77,117,0000000117.png,2,0.2601022504382768,0.23154268142047946,0.8251775837657812
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,117,disturbance,77,117,0000000117.png,3,0.37069010213794407,0.34500265781815886,0.8574021202452862
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,117,disturbance,77,117,0000000117.png,4,0.7752606025067601,0.7091110487328367,0.9287665893033982
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,117,disturbance,77,117,0000000117.png,5,0.4160990079860611,0.38285085202199837,1.1843740764475517
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,118,disturbance,78,118,0000000118.png,1,0.4108865104083252,0.23027098098150192,0.4836840963462104
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,118,disturbance,78,118,0000000118.png,2,0.26613014199428114,0.23332927970312023,0.8211758860550774
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,118,disturbance,78,118,0000000118.png,3,0.3736973112142354,0.3378836384393253,0.8501430782417622
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,118,disturbance,78,118,0000000118.png,4,0.7499073081065859,0.6989452935950916,0.9208309624366599
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,118,disturbance,78,118,0000000118.png,5,0.4039296604619991,0.3795387231520997,1.1815577705833917
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,119,disturbance,79,119,0000000119.png,1,0.3664395888612576,0.23410706135778894,0.48339969214465406
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,119,disturbance,79,119,0000000119.png,2,0.2654823529101962,0.23557332018821142,0.82242264161115
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,119,disturbance,79,119,0000000119.png,3,0.37807567854305124,0.3329857262648201,0.843675143032603
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,119,disturbance,79,119,0000000119.png,4,0.7395909773676113,0.6860144636715273,0.9127665560446735
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,119,disturbance,79,119,0000000119.png,5,0.39280796136909535,0.37408092676159277,1.1780937526491113
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,120,recovery,0,120,0000000120.png,1,0.5376400746758994,0.24262711535994938,0.3715089435766187
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,120,recovery,0,120,0000000120.png,2,0.31386450068616384,0.24155978639807135,0.7057892544084744
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,120,recovery,0,120,0000000120.png,3,0.3838873668995312,0.32395088889179025,0.7710470057928585
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,120,recovery,0,120,0000000120.png,4,0.7091905701297572,0.6661962869574842,0.8743678754365137
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,120,recovery,0,120,0000000120.png,5,0.37806000520951516,0.36590077700761164,1.1454493233498544
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,121,recovery,1,121,0000000121.png,1,0.5388997958426391,0.25028333364371064,0.2866340979799815
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,121,recovery,1,121,0000000121.png,2,0.3500562047935543,0.25187558408942856,0.5915989693576553
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,121,recovery,1,121,0000000121.png,3,0.41897277779203296,0.3187034257970962,0.6882525515124184
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,121,recovery,1,121,0000000121.png,4,0.7230207717796762,0.645155104925385,0.8039783518179746
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,121,recovery,1,121,0000000121.png,5,0.36683898942070575,0.35478875562019174,1.0725478351964308
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,122,recovery,2,122,0000000122.png,1,0.5412953251748257,0.2599396214002922,0.22060698148760388
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,122,recovery,2,122,0000000122.png,2,0.3762587366053303,0.2656655460411743,0.485879971691146
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,122,recovery,2,122,0000000122.png,3,0.45297206259368367,0.32119588218080625,0.606643383154598
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,122,recovery,2,122,0000000122.png,4,0.7625167392844815,0.630489769497926,0.7163902748371566
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,122,recovery,2,122,0000000122.png,5,0.37091337926543644,0.3429289148513857,0.9640030620075241
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,123,recovery,3,123,0000000123.png,1,0.5480661551318304,0.26940996752502194,0.16977991116373364
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,123,recovery,3,123,0000000123.png,2,0.3921797378200436,0.2809602821519928,0.39217821805026565
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,123,recovery,3,123,0000000123.png,3,0.48276295095326743,0.3313233926930764,0.5257383132023322
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,123,recovery,3,123,0000000123.png,4,0.808132355589257,0.6268404208933185,0.6251887602657267
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,123,recovery,3,123,0000000123.png,5,0.39247822092774737,0.33441758980560643,0.8358764551036736
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,124,recovery,4,124,0000000124.png,1,0.5602436129043276,0.2784443233055085,0.13062562786525483
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,124,recovery,4,124,0000000124.png,2,0.4017202779109288,0.29615201692495857,0.3118685031144244
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,124,recovery,4,124,0000000124.png,3,0.5131099583955854,0.3478412685291877,0.44572918033961495
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,124,recovery,4,124,0000000124.png,4,0.8526725092414946,0.6349426357972007,0.5385517470837301
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,124,recovery,4,124,0000000124.png,5,0.423560827199062,0.3323339482894493,0.7066471865615152
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,125,recovery,5,125,0000000125.png,1,0.5763574575657262,0.27882690041234653,0.10259785184561317
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,125,recovery,5,125,0000000125.png,2,0.4078176381609755,0.3101722268278653,0.25135795762762136
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,125,recovery,5,125,0000000125.png,3,0.5155789193270167,0.3655768241360314,0.37460267477864834
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,125,recovery,5,125,0000000125.png,4,0.8861579218824615,0.65290987273423,0.46204289184978903
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,125,recovery,5,125,0000000125.png,5,0.4570301681694202,0.33831356426916753,0.5825926641851197
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,126,recovery,6,126,0000000126.png,1,0.5901742670573751,0.2735288791213555,0.08156333771261329
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,126,recovery,6,126,0000000126.png,2,0.41648974183921256,0.32276545199938717,0.20445283987166266
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,126,recovery,6,126,0000000126.png,3,0.4927662939567021,0.3772463534979031,0.31302935406810695
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,126,recovery,6,126,0000000126.png,4,0.891191265313458,0.6740468097719872,0.39508152927314344
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,126,recovery,6,126,0000000126.png,5,0.4820696263019568,0.35118323845239213,0.4789289011022415
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,127,recovery,7,127,0000000127.png,1,0.5341914724333178,0.2808300008315767,0.06369907216944787
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,127,recovery,7,127,0000000127.png,2,0.430074629084972,0.33513433009685445,0.16388543580909032
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,127,recovery,7,127,0000000127.png,3,0.49328940336429494,0.38503020957403394,0.25669998184212534
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,127,recovery,7,127,0000000127.png,4,0.8875429582379412,0.6930273172957468,0.3330586978423351
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,127,recovery,7,127,0000000127.png,5,0.49580046680195844,0.36735684786607253,0.397169400157346
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,128,recovery,8,128,0000000128.png,1,0.5090825342691578,0.27803885371012654,0.05054517961617983
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,128,recovery,8,128,0000000128.png,2,0.42564661218323496,0.3458650563610495,0.13218285172174357
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,128,recovery,8,128,0000000128.png,3,0.4887703692130546,0.39169740340291465,0.210446208656219
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,128,recovery,8,128,0000000128.png,4,0.8903641746650339,0.7102830666878659,0.2781079667404512
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,128,recovery,8,128,0000000128.png,5,0.5032951881068417,0.38412022383645833,0.32968164355382246
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,129,recovery,9,129,0000000129.png,1,0.5631498857584583,0.2735387878928562,0.04070850846624553
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,129,recovery,9,129,0000000129.png,2,0.42167878691897287,0.35331507257973865,0.10847623820622924
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,129,recovery,9,129,0000000129.png,3,0.46457133172602105,0.3923695637594809,0.17380833064018622
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,129,recovery,9,129,0000000129.png,4,0.876076724135329,0.7229405094402565,0.23262386324856435
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,129,recovery,9,129,0000000129.png,5,0.5010908839101212,0.3988729996252551,0.2773744453122295
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,130,recovery,10,130,0000000130.png,1,0.5242115494497777,0.2826983263019002,0.03215674993468607
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,130,recovery,10,130,0000000130.png,2,0.42672855734486265,0.35920103444205725,0.08747141571846705
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,130,recovery,10,130,0000000130.png,3,0.46543689562173707,0.39023797378703323,0.1426992459261224
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,130,recovery,10,130,0000000130.png,4,0.8567451854790559,0.7287892950582562,0.1942741430594503
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,130,recovery,10,130,0000000130.png,5,0.4926127867983686,0.40968535789725913,0.23649574704862825
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,131,recovery,11,131,0000000131.png,1,0.49090226459592934,0.2837439779480794,0.025512691126447117
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,131,recovery,11,131,0000000131.png,2,0.42269941576246434,0.36390564479653315,0.07007188252246772
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,131,recovery,11,131,0000000131.png,3,0.4735136792324138,0.38961398440852674,0.11608248271985964
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,131,recovery,11,131,0000000131.png,4,0.851535360853085,0.7306044535606749,0.1614093511135683
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,131,recovery,11,131,0000000131.png,5,0.4867358107743703,0.41681539510815063,0.20110686703780192
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,132,recovery,12,132,0000000132.png,1,0.5188469907712081,0.26932742875513455,0.020423281884522262
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,132,recovery,12,132,0000000132.png,2,0.41927714351074963,0.36761549248652503,0.05647080571887931
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,132,recovery,12,132,0000000132.png,3,0.4647170881945735,0.38998452062752487,0.09408445443139848
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,132,recovery,12,132,0000000132.png,4,0.8537733444914657,0.7322247688542114,0.13277793123361287
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,132,recovery,12,132,0000000132.png,5,0.4857606012689424,0.4218151224394304,0.16959339220684164
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,133,recovery,13,133,0000000133.png,1,0.5018092037966825,0.2675106600266473,0.016218527741494595
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,133,recovery,13,133,0000000133.png,2,0.42179199694609704,0.37054601516817887,0.04523075891893445
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,133,recovery,13,133,0000000133.png,3,0.46428608236183994,0.39041540155784865,0.07549484032183205
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,133,recovery,13,133,0000000133.png,4,0.8546173971561293,0.7347106427786069,0.10745763774291028
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,133,recovery,13,133,0000000133.png,5,0.4869654576369058,0.4258838703592165,0.14092262939589487
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,134,recovery,14,134,0000000134.png,1,0.48351322612018793,0.272244867267745,0.01279440363731699
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,134,recovery,14,134,0000000134.png,2,0.4232016638969161,0.37278912991938223,0.03561487930054184
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,134,recovery,14,134,0000000134.png,3,0.47749897700477023,0.39209198665113804,0.059706618755930946
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,134,recovery,14,134,0000000134.png,4,0.8569661286242467,0.7374758333880369,0.08593570880818883
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,134,recovery,14,134,0000000134.png,5,0.48934853421825847,0.429634269088142,0.1144756730467361
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,135,recovery,15,135,0000000135.png,1,0.47694776119539506,0.2761827120205148,0.010102385329521294
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,135,recovery,15,135,0000000135.png,2,0.42059913014197126,0.3740612893310833,0.027801940538750836
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,135,recovery,15,135,0000000135.png,3,0.4940184123961548,0.3958331887181188,0.04695027115939082
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,135,recovery,15,135,0000000135.png,4,0.8663917610154576,0.7403864506219701,0.06850730060757454
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,135,recovery,15,135,0000000135.png,5,0.49354573773656557,0.43333874376636505,0.09181745564363807
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,136,recovery,16,136,0000000136.png,1,0.5040672497501254,0.2768202425701279,0.008051854939348653
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,136,recovery,16,136,0000000136.png,2,0.418862789108526,0.37457353634377005,0.021847634718384364
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,136,recovery,16,136,0000000136.png,3,0.5008680517306637,0.4004789308220615,0.03693793918387867
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,136,recovery,16,136,0000000136.png,4,0.8803509957697991,0.7443175808946659,0.05473222156691151
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,136,recovery,16,136,0000000136.png,5,0.49842699036270033,0.43687834928464303,0.0734052556981793
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,137,recovery,17,137,0000000137.png,1,0.5049461786166868,0.27882074122277306,0.006406054244948406
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,137,recovery,17,137,0000000137.png,2,0.42011456333348945,0.37494784220759025,0.017195510399749286
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,137,recovery,17,137,0000000137.png,3,0.5059004510315328,0.4053014506438339,0.028991250464986695
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,137,recovery,17,137,0000000137.png,4,0.8948312664048481,0.74979442672534,0.04370421836473404
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,137,recovery,17,137,0000000137.png,5,0.5043324912275294,0.44051463906819666,0.058657302877698034
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,138,recovery,18,138,0000000138.png,1,0.5258658337312857,0.28000139324343737,0.005135558349583583
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,138,recovery,18,138,0000000138.png,2,0.42066359985159335,0.37543136522727893,0.013725853967579069
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,138,recovery,18,138,0000000138.png,3,0.5007665288189032,0.4086238826232596,0.022949266334104042
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,138,recovery,18,138,0000000138.png,4,0.9017366042843492,0.7560779517210298,0.03478566073694955
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,138,recovery,18,138,0000000138.png,5,0.5102508639328767,0.4446769729238907,0.04689789574386269
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,139,recovery,19,139,0000000139.png,1,0.5461842762791757,0.2849547920603199,0.004115273617187346
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,139,recovery,19,139,0000000139.png,2,0.4240628623013927,0.37612544722026936,0.011003917600982682
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,139,recovery,19,139,0000000139.png,3,0.4974049850279401,0.4097981127326798,0.018247544367748423
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,139,recovery,19,139,0000000139.png,4,0.8991222754076815,0.7606878141014006,0.027677191951830757
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,139,recovery,19,139,0000000139.png,5,0.5138091664121615,0.44893307634336194,0.03740662778846791
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,140,recovery,20,140,0000000140.png,1,0.5622831477971212,0.2943094807782521,0.003291726584094093
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,140,recovery,20,140,0000000140.png,2,0.42763817116462893,0.37706958385312306,0.008810063457205905
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,140,recovery,20,140,0000000140.png,3,0.5004443417417147,0.40997894840044535,0.014547105825184408
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,140,recovery,20,140,0000000140.png,4,0.8933465071162211,0.7622574842696453,0.022206432367810783
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,140,recovery,20,140,0000000140.png,5,0.5149165965575413,0.4524237271587472,0.029825949575082604
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,141,recovery,21,141,0000000141.png,1,0.5832216816234931,0.3047607440053582,0.0026444853466918317
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,141,recovery,21,141,0000000141.png,2,0.42968536706314314,0.37808369994917856,0.007076679909519725
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,141,recovery,21,141,0000000141.png,3,0.5017710213101856,0.4098531385065487,0.01170330805867422
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,141,recovery,21,141,0000000141.png,4,0.888127037897436,0.7610799384614025,0.017976767132085437
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,141,recovery,21,141,0000000141.png,5,0.5139428251463914,0.4547557831742946,0.024165243931354632
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,142,recovery,22,142,0000000142.png,1,0.592628137442898,0.3161430798655282,0.0021208599543799567
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,142,recovery,22,142,0000000142.png,2,0.43271581676160525,0.3792428140540021,0.005677537201003497
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,142,recovery,22,142,0000000142.png,3,0.506723909757239,0.41032037524939924,0.009432817347111298
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,142,recovery,22,142,0000000142.png,4,0.8867144382730219,0.7585345651727827,0.014546284018599828
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,142,recovery,22,142,0000000142.png,5,0.5111764005222698,0.45583942324155663,0.019558433556361877
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,143,recovery,23,143,0000000143.png,1,0.5836170822105854,0.3237674839249097,0.0016945887864054658
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,143,recovery,23,143,0000000143.png,2,0.4341175015042085,0.3807758243131233,0.0045346006764190455
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,143,recovery,23,143,0000000143.png,3,0.5200331593002415,0.4129883515370575,0.007597231559059114
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,143,recovery,23,143,0000000143.png,4,0.8922373288885411,0.7565512979643441,0.011829243645437554
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,143,recovery,23,143,0000000143.png,5,0.5102959296316651,0.45642131665348384,0.015891282361544398
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,144,recovery,24,144,0000000144.png,1,0.588264137127714,0.32715327896657936,0.0013647740142217523
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,144,recovery,24,144,0000000144.png,2,0.43309794458726436,0.3820149881877181,0.003662637576806125
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,144,recovery,24,144,0000000144.png,3,0.5266488226359439,0.41710505793795316,0.0061756952300708505
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,144,recovery,24,144,0000000144.png,4,0.9009572783411156,0.756566991617715,0.009651533720834727
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,144,recovery,24,144,0000000144.png,5,0.5128607174562613,0.45730503331604677,0.013110750477872118
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,145,recovery,25,145,0000000145.png,1,0.5694108226345473,0.33152838735447215,0.0010941718523285492
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,145,recovery,25,145,0000000145.png,2,0.43580741458238753,0.38320834392241315,0.00294743353943988
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,145,recovery,25,145,0000000145.png,3,0.53537100195928,0.4223487277456467,0.005037167649882192
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,145,recovery,25,145,0000000145.png,4,0.9128826582083318,0.7592266451115717,0.007900196435483557
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,145,recovery,25,145,0000000145.png,5,0.5186287059078981,0.45883568636823047,0.010916446988833995
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,146,recovery,26,146,0000000146.png,1,0.5503045512795168,0.3343842359193464,0.0008815368287543386
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,146,recovery,26,146,0000000146.png,2,0.43443081945929096,0.38434971137357854,0.002381346545358103
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,146,recovery,26,146,0000000146.png,3,0.5377087528492103,0.42806535197509443,0.00411483400360691
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,146,recovery,26,146,0000000146.png,4,0.9284688653866451,0.7652360133947871,0.006489674720862486
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,146,recovery,26,146,0000000146.png,5,0.5280389250247984,0.46146986362844955,0.009112220105627242
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,147,recovery,27,147,0000000147.png,1,0.5466650066178214,0.3332845788316929,0.0007125527720387517
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,147,recovery,27,147,0000000147.png,2,0.4338557014806058,0.3851554966167964,0.0019368252460654903
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,147,recovery,27,147,0000000147.png,3,0.5336165596694589,0.43242459249910375,0.0033754980122011335
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,147,recovery,27,147,0000000147.png,4,0.940642615254701,0.7737526786575891,0.005325040601940711
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,147,recovery,27,147,0000000147.png,5,0.5384870955345766,0.46553762918896063,0.007593362032731737
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,148,recovery,28,148,0000000148.png,1,0.5363003620591807,0.32947508599786496,0.0005735800230992187
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,148,recovery,28,148,0000000148.png,2,0.43494174412012493,0.3859503734907533,0.0015672830366601298
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,148,recovery,28,148,0000000148.png,3,0.5398076791517048,0.4367632954275932,0.0027590580393447237
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,148,recovery,28,148,0000000148.png,4,0.9537118649161035,0.7839101129429786,0.00437033040580883
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,148,recovery,28,148,0000000148.png,5,0.5501087533926587,0.4710631151615376,0.006340709010939868
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,149,recovery,29,149,0000000149.png,1,0.5601287119301613,0.3206953466908438,0.0004690102476711716
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,149,recovery,29,149,0000000149.png,2,0.4334136683108412,0.3866256588414921,0.0012914649075774058
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,149,recovery,29,149,0000000149.png,3,0.5345234656797526,0.4401457041563118,0.002273595320865521
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,149,recovery,29,149,0000000149.png,4,0.9609578004288247,0.7947519697118852,0.0035734890240276297
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,149,recovery,29,149,0000000149.png,5,0.5614622147839494,0.4779860120415911,0.005219315335386327
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,150,recovery,30,150,0000000150.png,1,0.5572995878499479,0.31662004906383545,0.0003824015933818166
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,150,recovery,30,150,0000000150.png,2,0.43777130418647564,0.3875409283458695,0.0010676090027667878
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,150,recovery,30,150,0000000150.png,3,0.5275286710310927,0.44144601887215895,0.0018854483500954494
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,150,recovery,30,150,0000000150.png,4,0.9584269861995178,0.8043517505573202,0.002935337676847245
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,150,recovery,30,150,0000000150.png,5,0.5672231012417732,0.485424194247434,0.004296108409366546
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,151,recovery,31,151,0000000151.png,1,0.550412511878159,0.31417469331683784,0.0003106065449098376
current_stateful,2011_09_26/2011_09_26_drive_0039_sync,151,recovery,31,151,0000000151.png,2,0.4391142046450653,0.38847909832826016,0.0008776607086492838
