sequence_id,frame_id,frame_index,gain_change_z1,logit_residual_z1,gain_change_z4,logit_residual_z4,error_z1,dynamic_error_z1,correction_z1,state_z1,error_z4,dynamic_error_z4,correction_z4,state_z4
0002,000012,12,0.19340643286705017,1.1464704275131226,0.1107298955321312,0.7865073084831238,0.016045667231082916,0.006052856333553791,0.009580506943166256,0.33894383907318115,0.008937434293329716,0.004841580521315336,0.006919641979038715,0.2105899453163147
0002,000013,13,0.1906418353319168,1.1429120302200317,0.11637557297945023,0.8366249203681946,0.016298208385705948,0.006232421845197678,0.009650547057390213,0.3389796316623688,0.008471183478832245,0.004975545685738325,0.006506236735731363,0.21061168611049652
0002,000014,14,0.191783607006073,1.1503384113311768,0.12231775373220444,0.8562904000282288,0.016373852267861366,0.006362914573401213,0.009618120267987251,0.3390847444534302,0.007961305789649487,0.004900217521935701,0.0060294996947050095,0.2106904834508896
0002,000015,15,0.19136323034763336,1.1614080667495728,0.11850053817033768,0.8168378472328186,0.016496939584612846,0.00646545784547925,0.00968706700950861,0.33913978934288025,0.008665348403155804,0.005027576815336943,0.0064888508059084415,0.21034474670886993
0002,000016,16,0.1906164437532425,1.1630662679672241,0.11346393823623657,0.7923011779785156,0.016323652118444443,0.006529221311211586,0.009708812460303307,0.3392229378223419,0.008234589360654354,0.005144974682480097,0.0063066380098462105,0.21019896864891052
0002,000017,17,0.18787389993667603,1.1509573459625244,0.11460679024457932,0.7861974239349365,0.016252662986516953,0.006617091596126556,0.009821129962801933,0.3392537534236908,0.009606842882931232,0.005467433016747236,0.007401891518384218,0.20938192307949066
0002,000018,18,0.1881139576435089,1.1612684726715088,0.11839726567268372,0.7942045331001282,0.016369381919503212,0.0067341504618525505,0.010034352540969849,0.33929240703582764,0.009386815130710602,0.005744654219597578,0.0071600377559661865,0.20874819159507751
0002,000019,19,0.18952961266040802,1.1664228439331055,0.11473371088504791,0.7877452373504639,0.016243044286966324,0.006837199907749891,0.009974229149520397,0.33930787444114685,0.008435670286417007,0.005785156041383743,0.006563215982168913,0.20870853960514069
0002,000020,20,0.1890459954738617,1.1693789958953857,0.11968136578798294,0.8125072121620178,0.016275405883789062,0.006898621097207069,0.010076447390019894,0.3393317759037018,0.008746998384594917,0.005971565376967192,0.0067303073592484,0.20828239619731903
0002,000021,21,0.1881239116191864,1.1630502939224243,0.11848735809326172,0.8107365369796753,0.01609042100608349,0.006934919394552708,0.010092063806951046,0.33938223123550415,0.007997113279998302,0.005891113076359034,0.006205746904015541,0.20828205347061157
0002,000022,22,0.1866302639245987,1.1588748693466187,0.12112176418304443,0.8263373970985413,0.01621050015091896,0.006996648386120796,0.010182980448007584,0.33945873379707336,0.007941626012325287,0.005676559638231993,0.006130638998001814,0.208444282412529
0002,000023,23,0.18722902238368988,1.161814570426941,0.12517137825489044,0.8262040615081787,0.016148976981639862,0.007044728379696608,0.010161036625504494,0.33948469161987305,0.008163515478372574,0.005593728274106979,0.00619841692969203,0.2082170993089676
0002,000024,24,0.18472698330879211,1.1529412269592285,0.12001684308052063,0.7810839414596558,0.016055388376116753,0.00706043466925621,0.010061502456665039,0.3394860029220581,0.008385664783418179,0.005596882198005915,0.0064577581360936165,0.20795544981956482
0002,000025,25,0.1851702779531479,1.164805293083191,0.1184416264295578,0.7776844501495361,0.016004148870706558,0.007060587406158447,0.010187025181949139,0.33951959013938904,0.00789704080671072,0.005404272116720676,0.006297828163951635,0.20814009010791779
0002,000026,26,0.18196873366832733,1.1669615507125854,0.1218712106347084,0.815581738948822,0.016318613663315773,0.007108528167009354,0.010563110001385212,0.3395678997039795,0.00818793848156929,0.005416037980467081,0.006659392733126879,0.20821787416934967
0002,000027,27,0.18033680319786072,1.1677690744400024,0.11799807101488113,0.8184540867805481,0.01593269407749176,0.007230821065604687,0.010464527644217014,0.3396027684211731,0.008118624798953533,0.005438321270048618,0.006663914304226637,0.2085501104593277
0002,000028,28,0.1789371371269226,1.1659601926803589,0.12088001519441605,0.8589021563529968,0.016039695590734482,0.007293069735169411,0.010409798473119736,0.33959904313087463,0.008177450858056545,0.005551285110414028,0.006629551760852337,0.20865139365196228
0002,000029,29,0.1798502504825592,1.1697548627853394,0.12588608264923096,0.9099017977714539,0.01598592847585678,0.0073200915940105915,0.010381652973592281,0.339596152305603,0.007733267731964588,0.005487884394824505,0.00621848925948143,0.20895572006702423
0002,000030,30,0.17858240008354187,1.162992238998413,0.12726233899593353,0.9052262902259827,0.01585264876484871,0.007344258949160576,0.01029814500361681,0.3395835757255554,0.007954314351081848,0.005558822304010391,0.006401148624718189,0.20888954401016235
0002,000031,31,0.1793294996023178,1.1622066497802734,0.12377411872148514,0.8665048480033875,0.015761269256472588,0.007339918054640293,0.010174532420933247,0.33954527974128723,0.0077278828248381615,0.005552983842790127,0.006272441707551479,0.20884589850902557
0002,000032,32,0.18044370412826538,1.1622357368469238,0.12136629223823547,0.8388797044754028,0.01580144092440605,0.007327820640057325,0.010131425224244595,0.3395092785358429,0.007273268885910511,0.005461490713059902,0.0058713071048259735,0.20899473130702972
0002,000033,33,0.18079383671283722,1.1579647064208984,0.12096262723207474,0.8038577437400818,0.015916116535663605,0.0072944010607898235,0.01007409393787384,0.33947503566741943,0.00773773854598403,0.00542871281504631,0.006086934357881546,0.20874309539794922
0002,000034,34,0.1794743835926056,1.1570981740951538,0.12124820798635483,0.7967808842658997,0.01580706238746643,0.007274523843079805,0.010075341910123825,0.3394438624382019,0.0073502506129443645,0.005365930497646332,0.0057973358780145645,0.20876485109329224
0002,000035,35,0.1813194751739502,1.1664392948150635,0.12020919471979141,0.7883083820343018,0.015830140560865402,0.007274471689015627,0.010135997086763382,0.3394050896167755,0.007006220985203981,0.005189436953514814,0.005548229906708002,0.20901356637477875
0002,000036,36,0.18097944557666779,1.1722898483276367,0.1218336671590805,0.7975012063980103,0.01585131511092186,0.007238561287522316,0.01017178874462843,0.33934175968170166,0.0071120248176157475,0.005029213149100542,0.005580493248999119,0.20934796333312988
0002,000037,37,0.1816502809524536,1.1831392049789429,0.12248938530683517,0.8178201913833618,0.015643848106265068,0.0072564417496323586,0.010223831050097942,0.3393763601779938,0.0071076564490795135,0.0048563131131231785,0.005673027131706476,0.20984938740730286
0002,000038,38,0.18217873573303223,1.1949173212051392,0.12253396213054657,0.832675039768219,0.015505150891840458,0.007271483074873686,0.0102107347920537,0.33935344219207764,0.006894775200635195,0.004716022405773401,0.005525045562535524,0.210458442568779
0002,000039,39,0.18179810047149658,1.204093337059021,0.12626756727695465,0.855937659740448,0.015233859419822693,0.007270526606589556,0.010074600577354431,0.3393392264842987,0.0076659731566905975,0.004732757341116667,0.005762300919741392,0.21078667044639587
0002,000040,40,0.18090562522411346,1.2063332796096802,0.12195401638746262,0.8437750339508057,0.014960302971303463,0.0072505357675254345,0.009946903213858604,0.3393148183822632,0.007091637700796127,0.004672191571444273,0.005585752427577972,0.21133090555667877
0002,000041,41,0.18014968931674957,1.2050282955169678,0.11777928471565247,0.8062894344329834,0.014909651130437851,0.007236159406602383,0.00998591911047697,0.33927780389785767,0.0070510986261069775,0.004668585956096649,0.005574802402406931,0.21149149537086487
0002,000042,42,0.18040572106838226,1.202422022819519,0.11674632132053375,0.7968321442604065,0.014783436432480812,0.0072301412001252174,0.009935474954545498,0.33930453658103943,0.006930990610271692,0.0046796598471701145,0.005570218898355961,0.2116287648677826
0002,000043,43,0.17910999059677124,1.1971038579940796,0.11858707666397095,0.8315175175666809,0.014605383388698101,0.007196450140327215,0.009891449473798275,0.339290052652359,0.006787742022424936,0.004572940059006214,0.00556290103122592,0.2123313546180725
0002,000044,44,0.17788974940776825,1.1903878450393677,0.11468274146318436,0.796410858631134,0.014413110911846161,0.007166437339037657,0.009815728291869164,0.3393031060695648,0.006911508273333311,0.004576798994094133,0.005652999505400658,0.21262024343013763
0002,000045,45,0.1780668944120407,1.1908178329467773,0.11258728802204132,0.7717301249504089,0.014468618668615818,0.0071369195356965065,0.009868082590401173,0.3392742872238159,0.007425460498780012,0.004686199594289064,0.006044335663318634,0.21259349584579468
0002,000046,46,0.1766074001789093,1.173398733139038,0.11330274492502213,0.7679410576820374,0.014520878903567791,0.007095372769981623,0.00989094004034996,0.33931851387023926,0.007694456726312637,0.004820123314857483,0.0061765857972204685,0.21266189217567444
0002,000047,47,0.1771201640367508,1.168949007987976,0.11303749680519104,0.7472301125526428,0.014509974047541618,0.007098196540027857,0.009881231933832169,0.33933594822883606,0.007758267689496279,0.004968499764800072,0.006136883050203323,0.2124425321817398
0002,000048,48,0.1769232600927353,1.1640076637268066,0.11261223256587982,0.742176353931427,0.014506925828754902,0.007143193855881691,0.009864347986876965,0.33936017751693726,0.007361188996583223,0.004994871560484171,0.005957297049462795,0.21253830194473267
0002,000049,49,0.17780102789402008,1.1643123626708984,0.11395327001810074,0.7581850290298462,0.014506345614790916,0.007151189260184765,0.009806483052670956,0.3393609821796417,0.007231878116726875,0.00489733787253499,0.005931155290454626,0.2128555327653885
0002,000050,50,0.17827381193637848,1.1658166646957397,0.11537528038024902,0.7694641947746277,0.014538278803229332,0.007156136445701122,0.009812858887016773,0.3394013047218323,0.007387170102447271,0.0048838090151548386,0.00608476996421814,0.21304966509342194
0002,000051,51,0.1783534437417984,1.162007451057434,0.11499504745006561,0.7709490656852722,0.014548574574291706,0.0071332729421556,0.009784981608390808,0.3394186496734619,0.007368770428001881,0.004897082690149546,0.006101179867982864,0.2132623791694641
0002,000052,52,0.17675891518592834,1.155470609664917,0.1152670755982399,0.775561511516571,0.014617877081036568,0.007141411304473877,0.009851801209151745,0.3394484519958496,0.0072859772481024265,0.004950815346091986,0.006040070205926895,0.21345873177051544
0002,000053,53,0.17754071950912476,1.1578773260116577,0.11717726290225983,0.7955597639083862,0.014527350664138794,0.007111413404345512,0.009788517840206623,0.3394595980644226,0.007353892084211111,0.004929563030600548,0.00601844722405076,0.21372531354427338
0002,000054,54,0.1770714521408081,1.1570096015930176,0.11798582226037979,0.8098650574684143,0.014672876335680485,0.007102369796484709,0.009903527796268463,0.33948057889938354,0.007628305349498987,0.00493325712159276,0.0061857267282903194,0.21389102935791016
0002,000055,55,0.17506466805934906,1.1504998207092285,0.1184864416718483,0.8187167644500732,0.01459268108010292,0.0070806327275931835,0.009921138174831867,0.33944717049598694,0.00812212098389864,0.005098078865557909,0.006570393685251474,0.2137771099805832
0002,000056,56,0.176011323928833,1.1578832864761353,0.11958928406238556,0.8317586183547974,0.014714796096086502,0.007127243094146252,0.010048676282167435,0.3394332826137543,0.00809381902217865,0.005272152833640575,0.006612167693674564,0.2137547731399536
0002,000057,57,0.1746704876422882,1.1577829122543335,0.1182924285531044,0.8220679759979248,0.0145945493131876,0.007142690010368824,0.009937458671629429,0.33943721652030945,0.008110920898616314,0.005453494843095541,0.006553191691637039,0.21363264322280884
0002,000058,58,0.1753181368112564,1.158478856086731,0.11630502343177795,0.8146154284477234,0.014760532416403294,0.007146335672587156,0.009979909285902977,0.339423269033432,0.0074395183473825455,0.00541559886187315,0.00600912282243371,0.21393971145153046
0002,000059,59,0.17545047402381897,1.1511421203613281,0.1134800910949707,0.784589409828186,0.01470706146210432,0.007141097914427519,0.00984459463506937,0.33943504095077515,0.007646424695849419,0.005394472740590572,0.006137273274362087,0.21388089656829834
0002,000060,60,0.17669478058815002,1.1563314199447632,0.11518331617116928,0.798770546913147,0.014845091849565506,0.007164583541452885,0.009877314791083336,0.3394116461277008,0.007395999971777201,0.005297578405588865,0.005951220635324717,0.2141759842634201
0002,000061,61,0.1765166074037552,1.155409812927246,0.11417806893587112,0.7763948440551758,0.014814948663115501,0.0071664112620055676,0.00987404864281416,0.33939817547798157,0.008175172843039036,0.005381910130381584,0.006543267518281937,0.21391412615776062
0002,000062,62,0.17628213763237,1.154418706893921,0.11377795785665512,0.7613658905029297,0.014923179522156715,0.007156258448958397,0.009805114008486271,0.33941757678985596,0.007595222443342209,0.005358260590583086,0.0060568321496248245,0.21382929384708405
0002,000063,63,0.17771203815937042,1.1537117958068848,0.11341892182826996,0.7566995024681091,0.0149458609521389,0.007159237749874592,0.009834869764745235,0.3393780291080475,0.007158690597862005,0.005251870024949312,0.005727054085582495,0.21406862139701843
0002,000064,64,0.1771124303340912,1.1416950225830078,0.11688137799501419,0.7547820806503296,0.015019329264760017,0.007162278983741999,0.0097517604008317,0.33936813473701477,0.007660806644707918,0.005211621522903442,0.0059099155478179455,0.21397757530212402
0002,000065,65,0.17862382531166077,1.138574242591858,0.11893286556005478,0.7710949182510376,0.015201464295387268,0.007138013374060392,0.009742308408021927,0.33936092257499695,0.007440214045345783,0.004966279491782188,0.005780868697911501,0.21450328826904297
0002,000066,66,0.17960011959075928,1.132199764251709,0.1216266006231308,0.7925255298614502,0.015252233482897282,0.007125126197934151,0.009729127399623394,0.33934351801872253,0.007452298421412706,0.004706541076302528,0.005902085918933153,0.21510140597820282
0002,000067,67,0.17801812291145325,1.128164529800415,0.12172345072031021,0.8014461994171143,0.015195712447166443,0.007112189196050167,0.009724692441523075,0.33933886885643005,0.007131796795874834,0.004585730377584696,0.0057781776413321495,0.21561114490032196
0002,000068,68,0.17876414954662323,1.131163239479065,0.11904413253068924,0.7753252387046814,0.015292085707187653,0.007054100278764963,0.009748486801981926,0.3393012583255768,0.007443026173859835,0.0045647877268493176,0.005937539041042328,0.21583443880081177
0002,000069,69,0.17809990048408508,1.130461573600769,0.11706484854221344,0.7745887041091919,0.01518935151398182,0.007021207828074694,0.009714813902974129,0.3392930030822754,0.007424359209835529,0.004601045046001673,0.006017711013555527,0.21623273193836212
0002,000070,70,0.1781172901391983,1.131522297859192,0.11453193426132202,0.7661155462265015,0.014975268393754959,0.006983441300690174,0.0096830353140831,0.33926594257354736,0.007552746217697859,0.004636683501303196,0.006157825700938702,0.21684566140174866
0002,000071,71,0.17886286973953247,1.1340357065200806,0.1130148321390152,0.7498733401298523,0.014955252408981323,0.006941908039152622,0.009685548953711987,0.3392116129398346,0.007322815712541342,0.004676394164562225,0.005877658259123564,0.21700507402420044
0002,000072,72,0.17750486731529236,1.1276155710220337,0.11780556291341782,0.7815186381340027,0.014908869750797749,0.006920848973095417,0.00973749440163374,0.3392392694950104,0.007729658856987953,0.00473125372081995,0.006178625393658876,0.21695001423358917
0002,000073,73,0.178196981549263,1.1339507102966309,0.11740889400243759,0.7727299332618713,0.014784829691052437,0.006905967369675636,0.009759906679391861,0.33923739194869995,0.007341159041970968,0.004779729526489973,0.005899623967707157,0.21702264249324799
0002,000074,74,0.17770862579345703,1.1379761695861816,0.1194830909371376,0.7913820743560791,0.014678957872092724,0.006901426240801811,0.009749006479978561,0.33925604820251465,0.007594650145620108,0.004873800091445446,0.006138796918094158,0.21715906262397766
0002,000075,75,0.17699362337589264,1.1357524394989014,0.11938248574733734,0.7889503836631775,0.014657546766102314,0.006921011954545975,0.009763413108885288,0.3392719626426697,0.007528333459049463,0.004937451332807541,0.006085306406021118,0.21737460792064667
0002,000076,76,0.17703501880168915,1.135079026222229,0.1183934286236763,0.7832421660423279,0.014720405451953411,0.006910945754498243,0.009769978933036327,0.33926504850387573,0.007452998775988817,0.004917330574244261,0.0059768641367554665,0.21749965846538544
0002,000077,77,0.17735329270362854,1.1397327184677124,0.1187228262424469,0.7723679542541504,0.014931000769138336,0.006890070624649525,0.009829211048781872,0.3392687737941742,0.007798795122653246,0.004987178836017847,0.006195565685629845,0.21749261021614075
0002,000078,78,0.1768023520708084,1.1319105625152588,0.1181696429848671,0.7729384303092957,0.01482934970408678,0.0069060237146914005,0.009771512821316719,0.3392927944660187,0.007751138415187597,0.005032288376241922,0.006215423345565796,0.21769878268241882
0002,000079,79,0.1757039874792099,1.1251529455184937,0.1161135584115982,0.7473424077033997,0.014637039043009281,0.006929017603397369,0.009689243510365486,0.3393527567386627,0.007604500278830528,0.005037549417465925,0.0060147992335259914,0.2178545594215393
0002,000080,80,0.1770774871110916,1.138295292854309,0.11835572868585587,0.7675581574440002,0.01476272102445364,0.006949808914214373,0.009795619174838066,0.33937910199165344,0.007675026077777147,0.004975910764187574,0.006170748267322779,0.2181115746498108
0002,000081,81,0.17792469263076782,1.1460418701171875,0.11686821281909943,0.7481440305709839,0.014615558087825775,0.006975398864597082,0.00972791574895382,0.3394061326980591,0.007634569425135851,0.005031902343034744,0.006121528800576925,0.21808794140815735
0002,000082,82,0.17793433368206024,1.151262640953064,0.11691595613956451,0.7598965764045715,0.014598566107451916,0.007003886625170708,0.009787144139409065,0.33946335315704346,0.00792889203876257,0.0050846002995967865,0.0063948254100978374,0.2181817591190338
0002,000083,83,0.17707028985023499,1.1494851112365723,0.11551063507795334,0.7420383095741272,0.014471316710114479,0.007023428566753864,0.009729042649269104,0.3394986093044281,0.00784311257302761,0.005172497592866421,0.00632080901414156,0.2181735336780548
0002,000084,84,0.17586590349674225,1.1456832885742188,0.11644600331783295,0.7510834336280823,0.014507790096104145,0.007034308277070522,0.00974117312580347,0.33954185247421265,0.00781466718763113,0.005196644924581051,0.006339150946587324,0.2182697206735611
0002,000085,85,0.1756022423505783,1.1411186456680298,0.11655782163143158,0.7421622276306152,0.014498542062938213,0.0070605832152068615,0.00972751434892416,0.33960580825805664,0.00785548985004425,0.005280093755573034,0.006352504249662161,0.21816205978393555
0002,000086,86,0.17589104175567627,1.1431043148040771,0.11948377639055252,0.7727852463722229,0.014511028304696083,0.007073507644236088,0.009732477366924286,0.3396216630935669,0.008330652490258217,0.005342550575733185,0.0068414718843996525,0.21817974746227264
0002,000087,87,0.1752459704875946,1.1365654468536377,0.1196696013212204,0.7846581935882568,0.014488399028778076,0.007085087243467569,0.009688420221209526,0.3396824300289154,0.00825712364166975,0.005424652714282274,0.006844299379736185,0.21824391186237335
0002,000088,88,0.1744239777326584,1.136355996131897,0.11832186579704285,0.7792287468910217,0.014571006409823895,0.007123467046767473,0.009741147980093956,0.33976495265960693,0.008050273172557354,0.005461796652525663,0.006705665495246649,0.21835242211818695
0002,000089,89,0.17369917035102844,1.137317180633545,0.11475683748722076,0.7532179355621338,0.014508546330034733,0.007134567014873028,0.009647653438150883,0.3397887647151947,0.008370975963771343,0.005599884316325188,0.0069111366756260395,0.21836437284946442
0002,000090,90,0.17253726720809937,1.1349055767059326,0.1140664666891098,0.74776291847229,0.014520739205181599,0.007139616645872593,0.009664248675107956,0.3397805690765381,0.009068517945706844,0.005852865520864725,0.0073796771466732025,0.21803483366966248
0002,000091,91,0.17261479794979095,1.133837103843689,0.11511442065238953,0.752372145652771,0.014604884199798107,0.007160669192671776,0.009708828292787075,0.33977842330932617,0.008051681332290173,0.005875369533896446,0.006561663001775742,0.21799929440021515
0002,000092,92,0.17157718539237976,1.1222929954528809,0.11815590411424637,0.7715449929237366,0.014561774209141731,0.00716259004548192,0.009557937271893024,0.33983346819877625,0.00864334311336279,0.006008670665323734,0.0070194946601986885,0.21768492460250854
0002,000093,93,0.17185264825820923,1.1216371059417725,0.11771265417337418,0.7553688883781433,0.014660061337053776,0.007175613660365343,0.009561290964484215,0.33984798192977905,0.008954355493187904,0.006179457064718008,0.0071837762370705605,0.2171725481748581
0002,000094,94,0.17290052771568298,1.1210026741027832,0.1180381178855896,0.748836874961853,0.014808748848736286,0.00718613201752305,0.009584655985236168,0.33984094858169556,0.008253682404756546,0.006076619494706392,0.006590588949620724,0.2170807123184204
0002,000095,95,0.1723046898841858,1.1138708591461182,0.11841318011283875,0.748214066028595,0.014897995628416538,0.007198659237474203,0.009569068439304829,0.33982717990875244,0.00808747112751007,0.0059926616959273815,0.006505522411316633,0.21703161299228668
0002,000096,96,0.172300323843956,1.1132596731185913,0.11745049059391022,0.7206979393959045,0.014903523959219456,0.007211487740278244,0.009564877487719059,0.339801162481308,0.008732335641980171,0.006053137127310038,0.006857925560325384,0.2166077196598053
0002,000097,97,0.17280936241149902,1.1145910024642944,0.12092794477939606,0.7543321847915649,0.014891033992171288,0.007222779560834169,0.009576349519193172,0.3397992253303528,0.007854662835597992,0.005871030036360025,0.006304909475147724,0.2167370766401291
0002,000098,98,0.17338237166404724,1.1125948429107666,0.12173236906528473,0.7581765055656433,0.014908642508089542,0.007223283872008324,0.009571106173098087,0.3398137092590332,0.008026734925806522,0.005851984489709139,0.006446664687246084,0.21662159264087677
0002,000099,99,0.17421014606952667,1.120984435081482,0.12105672806501389,0.7654246687889099,0.014993539080023766,0.007236593868583441,0.009640569798648357,0.339775413274765,0.0075948601588606834,0.0057104784063994884,0.006166134029626846,0.2168118804693222
0002,000100,100,0.1740735024213791,1.1174145936965942,0.12119468301534653,0.7664635181427002,0.015055949799716473,0.007243636529892683,0.009638036601245403,0.3397897183895111,0.008066982962191105,0.005707188043743372,0.0064964150078594685,0.2167292684316635
0002,000101,101,0.17444662749767303,1.1244524717330933,0.1183425635099411,0.756089448928833,0.015048674307763577,0.007244152948260307,0.00966599304229021,0.3397476375102997,0.007970455102622509,0.005661331117153168,0.006466577760875225,0.21680107712745667
0002,000102,102,0.17456510663032532,1.1249557733535767,0.11774734407663345,0.7502126097679138,0.014983410015702248,0.007254769094288349,0.009677483700215816,0.33974286913871765,0.008206944912672043,0.005749204661697149,0.006691737100481987,0.2166040688753128
0002,000103,103,0.17511169612407684,1.131142020225525,0.11837021261453629,0.7621596455574036,0.01495793554931879,0.0072595663368701935,0.009690250270068645,0.3397674560546875,0.008143831044435501,0.005783503409475088,0.006682245992124081,0.21655026078224182
0002,000104,104,0.1737397462129593,1.1252410411834717,0.11739934235811234,0.7677090764045715,0.014923115260899067,0.007280715741217136,0.00972631573677063,0.33977678418159485,0.008394143544137478,0.00588982505723834,0.006850412115454674,0.2163713276386261
0002,000105,105,0.17361295223236084,1.1321072578430176,0.11926251649856567,0.7863565683364868,0.014865666627883911,0.007305692881345749,0.009759183041751385,0.33977213501930237,0.008216122165322304,0.005921734031289816,0.006730825174599886,0.21633265912532806
0002,000106,106,0.17320787906646729,1.1346781253814697,0.11786781251430511,0.7862765192985535,0.014869281090795994,0.007325152866542339,0.009769683703780174,0.339773565530777,0.008242307230830193,0.005975202191621065,0.0067917597480118275,0.21628768742084503
0002,000107,107,0.1726386398077011,1.1310551166534424,0.11654926091432571,0.7733464241027832,0.014719300903379917,0.007321786135435104,0.009721407666802406,0.3397330343723297,0.008068051189184189,0.005971827544271946,0.006603642832487822,0.2163216471672058
0002,000108,108,0.17442207038402557,1.1396995782852173,0.11915617436170578,0.7944763898849487,0.014749265275895596,0.007332418113946915,0.00977613590657711,0.3397119343280792,0.0078038666397333145,0.005877976305782795,0.006460185628384352,0.21644647419452667
0002,000109,109,0.17340081930160522,1.1322580575942993,0.1192898377776146,0.7924683094024658,0.01467569824308157,0.007334703579545021,0.009744769893586636,0.33971431851387024,0.007931619882583618,0.005818807054311037,0.006531074643135071,0.2165123075246811
0002,000110,110,0.17372484505176544,1.1299734115600586,0.11830386519432068,0.7960419058799744,0.014662269502878189,0.0073447381146252155,0.00973670743405819,0.3397120237350464,0.007658419199287891,0.005680429749190807,0.006326552014797926,0.21679401397705078
0002,000111,111,0.17454175651073456,1.132551670074463,0.11684532463550568,0.7803047895431519,0.014713379554450512,0.007376202382147312,0.009780294261872768,0.3397506773471832,0.007451831363141537,0.005579227115958929,0.006141030229628086,0.21698114275932312
0002,000112,112,0.17462210357189178,1.1302499771118164,0.11699535697698593,0.780415952205658,0.01470280159264803,0.00739170890301466,0.00975845381617546,0.3397190272808075,0.0073545826599001884,0.005430087447166443,0.006090642884373665,0.21723617613315582
0002,000113,113,0.1748739629983902,1.1276782751083374,0.11840016394853592,0.7963667511940002,0.014653164893388748,0.007397749926894903,0.009731622412800789,0.33970001339912415,0.00751072121784091,0.005342000164091587,0.006278329063206911,0.21743445098400116
0002,000114,114,0.1745642125606537,1.1262619495391846,0.11495574563741684,0.7537903785705566,0.014615370891988277,0.007413021754473448,0.00977613590657711,0.33966484665870667,0.008037008345127106,0.005431781057268381,0.006567421834915876,0.2172495573759079
0002,000115,115,0.17525051534175873,1.1313186883926392,0.11409450322389603,0.7397710084915161,0.014518548734486103,0.007425464224070311,0.009772472083568573,0.33966219425201416,0.007721123285591602,0.00549696758389473,0.006262642331421375,0.21719582378864288
0002,000116,116,0.17401188611984253,1.1249797344207764,0.11385075002908707,0.7201547622680664,0.014534871093928814,0.007467248942703009,0.009730398654937744,0.3396725654602051,0.007830551825463772,0.005533680319786072,0.006255673710256815,0.21701373159885406
0002,000117,117,0.17311599850654602,1.116707444190979,0.11464139074087143,0.7229263186454773,0.014485995285212994,0.007471122778952122,0.009657702408730984,0.33964747190475464,0.007329639047384262,0.0054595209658145905,0.005884322337806225,0.21701715886592865
0002,000118,118,0.1746026873588562,1.1221758127212524,0.12049061059951782,0.7651110887527466,0.01451706700026989,0.00749157415702939,0.009674136526882648,0.33962154388427734,0.007079884875565767,0.0052966284565627575,0.005720429588109255,0.21731051802635193
0002,000119,119,0.17474909126758575,1.11946702003479,0.11842628568410873,0.7559200525283813,0.014468645676970482,0.007523880805820227,0.009643315337598324,0.3396441340446472,0.007028691004961729,0.005227359943091869,0.005753708072006702,0.21744349598884583
